REGION,FUEL,TIMESLICE,YEAR,VALUE
REGION1,ATE2,S05B1,2045,0.023728762
REGION1,ATE2,S05B1,2046,0.023728762
REGION1,ATE2,S05B1,2047,0.023728762
REGION1,ATE2,S05B1,2048,0.023728762
REGION1,ATE2,S05B1,2049,0.023728762
REGION1,ATE2,S05B1,2050,0.023728762
REGION1,ATE2,S05B1,2051,0.023728762
REGION1,ATE2,S05B1,2052,0.023728762
REGION1,ATE2,S05B1,2053,0.023728762
REGION1,ATE2,S05B1,2054,0.023728762
REGION1,ATE2,S05B1,2055,0.023728762
REGION1,ATE2,S05B1,2056,0.023728762
REGION1,ATE2,S05B1,2057,0.023728762
REGION1,ATE2,S05B1,2058,0.023728762
REGION1,ATE2,S05B1,2059,0.023728762
REGION1,ATE2,S05B1,2060,0.023728762
REGION1,ATE2,S05B2,2015,0.080119742
REGION1,ATE2,S05B2,2016,0.080119742
REGION1,ATE2,S05B2,2017,0.080119742
REGION1,ATE2,S05B2,2018,0.080119742
REGION1,ATE2,S05B2,2019,0.080119742
REGION1,ATE2,S05B2,2020,0.080119742
REGION1,ATE2,S05B2,2021,0.080119742
REGION1,ATE2,S05B2,2022,0.080119742
REGION1,ATE2,S05B2,2023,0.080119742
REGION1,ATE2,S05B2,2024,0.080119742
REGION1,ATE2,S05B2,2025,0.080119742
REGION1,ATE2,S05B2,2026,0.080119742
REGION1,ATE2,S05B2,2027,0.080119742
REGION1,ATE2,S05B2,2028,0.080119742
REGION1,ATE2,S05B2,2029,0.080119742
REGION1,ATE2,S05B2,2030,0.080119742
REGION1,ATE2,S05B2,2031,0.080119742
REGION1,ATE2,S05B2,2032,0.080119742
REGION1,ATE2,S05B2,2033,0.080119742
REGION1,ATE2,S05B2,2034,0.080119742
REGION1,ATE2,S05B2,2035,0.080119742
REGION1,ATE2,S05B2,2036,0.080119742
REGION1,ATE2,S05B2,2037,0.080119742
REGION1,ATE2,S05B2,2038,0.080119742
REGION1,ATE2,S05B2,2039,0.080119742
REGION1,ATE2,S05B2,2040,0.080119742
REGION1,ATE2,S05B2,2041,0.080119742
REGION1,ATE2,S05B2,2042,0.080119742
REGION1,ATE2,S05B2,2043,0.080119742
REGION1,ATE2,S05B2,2044,0.080119742
REGION1,ATE2,S05B2,2045,0.080119742
REGION1,ATE2,S05B2,2046,0.080119742
REGION1,ATE2,S05B2,2047,0.080119742
REGION1,ATE2,S05B2,2048,0.080119742
REGION1,ATE2,S05B2,2049,0.080119742
REGION1,ATE2,S05B2,2050,0.080119742
REGION1,ATE2,S05B2,2051,0.080119742
REGION1,ATE2,S05B2,2052,0.080119742
REGION1,ATE2,S05B2,2053,0.080119742
REGION1,ATE2,S05B2,2054,0.080119742
REGION1,ATE2,S05B2,2055,0.080119742
REGION1,ATE2,S05B2,2056,0.080119742
REGION1,ATE2,S05B2,2057,0.080119742
REGION1,ATE2,S05B2,2058,0.080119742
REGION1,ATE2,S05B2,2059,0.080119742
REGION1,ATE2,S05B2,2060,0.080119742
REGION1,ATE2,S05B3,2015,0.013440734
REGION1,ATE2,S05B3,2016,0.013440734
REGION1,ATE2,S05B3,2017,0.013440734
REGION1,ATE2,S05B3,2018,0.013440734
REGION1,ATE2,S05B3,2019,0.013440734
REGION1,ATE2,S05B3,2020,0.013440734
REGION1,ATE2,S05B3,2021,0.013440734
REGION1,ATE2,S05B3,2022,0.013440734
REGION1,ATE2,S05B3,2023,0.013440734
REGION1,ATE2,S05B3,2024,0.013440734
REGION1,ATE2,S05B3,2025,0.013440734
REGION1,ATE2,S05B3,2026,0.013440734
REGION1,ATE2,S05B3,2027,0.013440734
REGION1,ATE2,S05B3,2028,0.013440734
REGION1,ATE2,S05B3,2029,0.013440734
REGION1,ATE2,S05B3,2030,0.013440734
REGION1,ATE2,S05B3,2031,0.013440734
REGION1,ATE2,S05B3,2032,0.013440734
REGION1,ATE2,S05B3,2033,0.013440734
REGION1,ATE2,S05B3,2034,0.013440734
REGION1,ATE2,S05B3,2035,0.013440734
REGION1,ATE2,S05B3,2036,0.013440734
REGION1,ATE2,S05B3,2037,0.013440734
REGION1,ATE2,S05B3,2038,0.013440734
REGION1,ATE2,S05B3,2039,0.013440734
REGION1,ATE2,S05B3,2040,0.013440734
REGION1,ATE2,S05B3,2041,0.013440734
REGION1,ATE2,S05B3,2042,0.013440734
REGION1,ATE2,S05B3,2043,0.013440734
REGION1,ATE2,S05B3,2044,0.013440734
REGION1,ATE2,S05B3,2045,0.013440734
REGION1,ATE2,S05B3,2046,0.013440734
REGION1,ATE2,S05B3,2047,0.013440734
REGION1,ATE2,S05B3,2048,0.013440734
REGION1,ATE2,S05B3,2049,0.013440734
REGION1,ATE2,S05B3,2050,0.013440734
REGION1,ATE2,S05B3,2051,0.013440734
REGION1,ATE2,S05B3,2052,0.013440734
REGION1,ATE2,S05B3,2053,0.013440734
REGION1,ATE2,S05B3,2054,0.013440734
REGION1,ATE2,S05B3,2055,0.013440734
REGION1,ATE2,S05B3,2056,0.013440734
REGION1,ATE2,S05B3,2057,0.013440734
REGION1,ATE2,S05B3,2058,0.013440734
REGION1,ATE2,S05B3,2059,0.013440734
REGION1,ATE2,S05B3,2060,0.013440734
REGION1,BEE2,S01B1,2015,0.037442339
REGION1,BEE2,S01B1,2016,0.037442339
REGION1,BEE2,S01B1,2017,0.037442339
REGION1,BEE2,S01B1,2018,0.037442339
REGION1,BEE2,S01B1,2019,0.037442339
REGION1,BEE2,S01B1,2020,0.037442339
REGION1,BEE2,S01B1,2021,0.037442339
REGION1,BEE2,S01B1,2022,0.037442339
REGION1,BEE2,S01B1,2023,0.037442339
REGION1,BEE2,S01B1,2024,0.037442339
REGION1,BEE2,S01B1,2025,0.037442339
REGION1,BEE2,S01B1,2026,0.037442339
REGION1,BEE2,S01B1,2027,0.037442339
REGION1,BEE2,S01B1,2028,0.037442339
REGION1,BEE2,S01B1,2029,0.037442339
REGION1,BEE2,S01B1,2030,0.037442339
REGION1,BEE2,S01B1,2031,0.037442339
REGION1,BEE2,S01B1,2032,0.037442339
REGION1,BEE2,S01B1,2033,0.037442339
REGION1,BEE2,S01B1,2034,0.037442339
REGION1,BEE2,S01B1,2035,0.037442339
REGION1,BEE2,S01B1,2036,0.037442339
REGION1,BEE2,S01B1,2037,0.037442339
REGION1,BEE2,S01B1,2038,0.037442339
REGION1,BEE2,S01B1,2039,0.037442339
REGION1,BEE2,S01B1,2040,0.037442339
REGION1,BEE2,S01B1,2041,0.037442339
REGION1,BEE2,S01B1,2042,0.037442339
REGION1,BEE2,S01B1,2043,0.037442339
REGION1,BEE2,S01B1,2044,0.037442339
REGION1,BEE2,S01B1,2045,0.037442339
REGION1,BEE2,S01B1,2046,0.037442339
REGION1,BEE2,S01B1,2047,0.037442339
REGION1,BEE2,S01B1,2048,0.037442339
REGION1,BEE2,S01B1,2049,0.037442339
REGION1,BEE2,S01B1,2050,0.037442339
REGION1,BEE2,S01B1,2051,0.037442339
REGION1,BEE2,S01B1,2052,0.037442339
REGION1,BEE2,S01B1,2053,0.037442339
REGION1,BEE2,S01B1,2054,0.037442339
REGION1,BEE2,S01B1,2055,0.037442339
REGION1,BEE2,S01B1,2056,0.037442339
REGION1,BEE2,S01B1,2057,0.037442339
REGION1,BEE2,S01B1,2058,0.037442339
REGION1,BEE2,S01B1,2059,0.037442339
REGION1,BEE2,S01B1,2060,0.037442339
REGION1,BEE2,S01B2,2015,0.128700373
REGION1,BEE2,S01B2,2016,0.128700373
REGION1,BEE2,S01B2,2017,0.128700373
REGION1,BEE2,S01B2,2018,0.128700373
REGION1,BEE2,S01B2,2019,0.128700373
REGION1,BEE2,S01B2,2020,0.128700373
REGION1,BEE2,S01B2,2021,0.128700373
REGION1,BEE2,S01B2,2022,0.128700373
REGION1,BEE2,S01B2,2023,0.128700373
REGION1,BEE2,S01B2,2024,0.128700373
REGION1,BEE2,S01B2,2025,0.128700373
REGION1,BEE2,S01B2,2026,0.128700373
REGION1,BEE2,S01B2,2027,0.128700373
REGION1,BEE2,S01B2,2028,0.128700373
REGION1,BEE2,S01B2,2029,0.128700373
REGION1,BEE2,S01B2,2030,0.128700373
REGION1,BEE2,S01B2,2031,0.128700373
REGION1,BEE2,S01B2,2032,0.128700373
REGION1,BEE2,S01B2,2033,0.128700373
REGION1,BEE2,S01B2,2034,0.128700373
REGION1,BEE2,S01B2,2035,0.128700373
REGION1,BEE2,S01B2,2036,0.128700373
REGION1,BEE2,S01B2,2037,0.128700373
REGION1,BEE2,S01B2,2038,0.128700373
REGION1,BEE2,S01B2,2039,0.128700373
REGION1,BEE2,S01B2,2040,0.128700373
REGION1,BEE2,S01B2,2041,0.128700373
REGION1,BEE2,S01B2,2042,0.128700373
REGION1,BEE2,S01B2,2043,0.128700373
REGION1,BEE2,S01B2,2044,0.128700373
REGION1,BEE2,S01B2,2045,0.128700373
REGION1,BEE2,S01B2,2046,0.128700373
REGION1,BEE2,S01B2,2047,0.128700373
REGION1,BEE2,S01B2,2048,0.128700373
REGION1,BEE2,S01B2,2049,0.128700373
REGION1,BEE2,S01B2,2050,0.128700373
REGION1,BEE2,S01B2,2051,0.128700373
REGION1,BEE2,S01B2,2052,0.128700373
REGION1,BEE2,S01B2,2053,0.128700373
REGION1,BEE2,S01B2,2054,0.128700373
REGION1,BEE2,S01B2,2055,0.128700373
REGION1,BEE2,S01B2,2056,0.128700373
REGION1,BEE2,S01B2,2057,0.128700373
REGION1,BEE2,S01B2,2058,0.128700373
REGION1,BEE2,S01B2,2059,0.128700373
REGION1,BEE2,S01B2,2060,0.128700373
REGION1,BEE2,S01B3,2015,0.022535353
REGION1,BEE2,S01B3,2016,0.022535353
REGION1,BEE2,S01B3,2017,0.022535353
REGION1,BEE2,S01B3,2018,0.022535353
REGION1,BEE2,S01B3,2019,0.022535353
REGION1,BEE2,S01B3,2020,0.022535353
REGION1,BEE2,S01B3,2021,0.022535353
REGION1,BEE2,S01B3,2022,0.022535353
REGION1,BEE2,S01B3,2023,0.022535353
REGION1,BEE2,S01B3,2024,0.022535353
REGION1,BEE2,S01B3,2025,0.022535353
REGION1,BEE2,S01B3,2026,0.022535353
REGION1,BEE2,S01B3,2027,0.022535353
REGION1,BEE2,S01B3,2028,0.022535353
REGION1,BEE2,S01B3,2029,0.022535353
REGION1,BEE2,S01B3,2030,0.022535353
REGION1,BEE2,S01B3,2031,0.022535353
REGION1,BEE2,S01B3,2032,0.022535353
REGION1,BEE2,S01B3,2033,0.022535353
REGION1,BEE2,S01B3,2034,0.022535353
REGION1,BEE2,S01B3,2035,0.022535353
REGION1,BEE2,S01B3,2036,0.022535353
REGION1,BEE2,S01B3,2037,0.022535353
REGION1,BEE2,S01B3,2038,0.022535353
REGION1,BEE2,S01B3,2039,0.022535353
REGION1,BEE2,S01B3,2040,0.022535353
REGION1,BEE2,S01B3,2041,0.022535353
REGION1,BEE2,S01B3,2042,0.022535353
REGION1,BEE2,S01B3,2043,0.022535353
REGION1,BEE2,S01B3,2044,0.022535353
REGION1,BEE2,S01B3,2045,0.022535353
REGION1,BEE2,S01B3,2046,0.022535353
REGION1,BEE2,S01B3,2047,0.022535353
REGION1,BEE2,S01B3,2048,0.022535353
REGION1,BEE2,S01B3,2049,0.022535353
REGION1,BEE2,S01B3,2050,0.022535353
REGION1,BEE2,S01B3,2051,0.022535353
REGION1,BEE2,S01B3,2052,0.022535353
REGION1,BEE2,S01B3,2053,0.022535353
REGION1,BEE2,S01B3,2054,0.022535353
REGION1,BEE2,S01B3,2055,0.022535353
REGION1,BEE2,S01B3,2056,0.022535353
REGION1,BEE2,S01B3,2057,0.022535353
REGION1,BEE2,S01B3,2058,0.022535353
REGION1,BEE2,S01B3,2059,0.022535353
REGION1,BEE2,S01B3,2060,0.022535353
REGION1,BEE2,S02B1,2015,0.020304046
REGION1,BEE2,S02B1,2016,0.020304046
REGION1,BEE2,S02B1,2017,0.020304046
REGION1,BEE2,S02B1,2018,0.020304046
REGION1,BEE2,S02B1,2019,0.020304046
REGION1,BEE2,S02B1,2020,0.020304046
REGION1,BEE2,S02B1,2021,0.020304046
REGION1,BEE2,S02B1,2022,0.020304046
REGION1,BEE2,S02B1,2023,0.020304046
REGION1,BEE2,S02B1,2024,0.020304046
REGION1,BEE2,S02B1,2025,0.020304046
REGION1,BEE2,S02B1,2026,0.020304046
REGION1,BEE2,S02B1,2027,0.020304046
REGION1,BEE2,S02B1,2028,0.020304046
REGION1,BEE2,S02B1,2029,0.020304046
REGION1,BEE2,S02B1,2030,0.020304046
REGION1,BEE2,S02B1,2031,0.020304046
REGION1,BEE2,S02B1,2032,0.020304046
REGION1,BEE2,S02B1,2033,0.020304046
REGION1,BEE2,S02B1,2034,0.020304046
REGION1,BEE2,S02B1,2035,0.020304046
REGION1,BEE2,S02B1,2036,0.020304046
REGION1,BEE2,S02B1,2037,0.020304046
REGION1,BEE2,S02B1,2038,0.020304046
REGION1,BEE2,S02B1,2039,0.020304046
REGION1,BEE2,S02B1,2040,0.020304046
REGION1,BEE2,S02B1,2041,0.020304046
REGION1,BEE2,S02B1,2042,0.020304046
REGION1,BEE2,S02B1,2043,0.020304046
REGION1,BEE2,S02B1,2044,0.020304046
REGION1,BEE2,S02B1,2045,0.020304046
REGION1,BEE2,S02B1,2046,0.020304046
REGION1,BEE2,S02B1,2047,0.020304046
REGION1,BEE2,S02B1,2048,0.020304046
REGION1,BEE2,S02B1,2049,0.020304046
REGION1,BEE2,S02B1,2050,0.020304046
REGION1,BEE2,S02B1,2051,0.020304046
REGION1,BEE2,S02B1,2052,0.020304046
REGION1,BEE2,S02B1,2053,0.020304046
REGION1,BEE2,S02B1,2054,0.020304046
REGION1,BEE2,S02B1,2055,0.020304046
REGION1,BEE2,S02B1,2056,0.020304046
REGION1,BEE2,S02B1,2057,0.020304046
REGION1,BEE2,S02B1,2058,0.020304046
REGION1,BEE2,S02B1,2059,0.020304046
REGION1,BEE2,S02B1,2060,0.020304046
REGION1,BEE2,S02B2,2015,0.072107241
REGION1,BEE2,S02B2,2016,0.072107241
REGION1,BEE2,S02B2,2017,0.072107241
REGION1,BEE2,S02B2,2018,0.072107241
REGION1,BEE2,S02B2,2019,0.072107241
REGION1,BEE2,S02B2,2020,0.072107241
REGION1,BEE2,S02B2,2021,0.072107241
REGION1,BEE2,S02B2,2022,0.072107241
REGION1,BEE2,S02B2,2023,0.072107241
REGION1,BEE2,S02B2,2024,0.072107241
REGION1,BEE2,S02B2,2025,0.072107241
REGION1,BEE2,S02B2,2026,0.072107241
REGION1,BEE2,S02B2,2027,0.072107241
REGION1,BEE2,S02B2,2028,0.072107241
REGION1,BEE2,S02B2,2029,0.072107241
REGION1,BEE2,S02B2,2030,0.072107241
REGION1,BEE2,S02B2,2031,0.072107241
REGION1,BEE2,S02B2,2032,0.072107241
REGION1,BEE2,S02B2,2033,0.072107241
REGION1,BEE2,S02B2,2034,0.072107241
REGION1,BEE2,S02B2,2035,0.072107241
REGION1,BEE2,S02B2,2036,0.072107241
REGION1,BEE2,S02B2,2037,0.072107241
REGION1,BEE2,S02B2,2038,0.072107241
REGION1,BEE2,S02B2,2039,0.072107241
REGION1,BEE2,S02B2,2040,0.072107241
REGION1,BEE2,S02B2,2041,0.072107241
REGION1,BEE2,S02B2,2042,0.072107241
REGION1,BEE2,S02B2,2043,0.072107241
REGION1,BEE2,S02B2,2044,0.072107241
REGION1,BEE2,S02B2,2045,0.072107241
REGION1,BEE2,S02B2,2046,0.072107241
REGION1,BEE2,S02B2,2047,0.072107241
REGION1,BEE2,S02B2,2048,0.072107241
REGION1,BEE2,S02B2,2049,0.072107241
REGION1,BEE2,S02B2,2050,0.072107241
REGION1,BEE2,S02B2,2051,0.072107241
REGION1,BEE2,S02B2,2052,0.072107241
REGION1,BEE2,S02B2,2053,0.072107241
REGION1,BEE2,S02B2,2054,0.072107241
REGION1,BEE2,S02B2,2055,0.072107241
REGION1,BEE2,S02B2,2056,0.072107241
REGION1,BEE2,S02B2,2057,0.072107241
REGION1,BEE2,S02B2,2058,0.072107241
REGION1,BEE2,S02B2,2059,0.072107241
REGION1,BEE2,S02B2,2060,0.072107241
REGION1,BEE2,S02B3,2015,0.007936789
REGION1,BEE2,S02B3,2016,0.007936789
REGION1,BEE2,S02B3,2017,0.007936789
REGION1,BEE2,S02B3,2018,0.007936789
REGION1,BEE2,S02B3,2019,0.007936789
REGION1,BEE2,S02B3,2020,0.007936789
REGION1,BEE2,S02B3,2021,0.007936789
REGION1,BEE2,S02B3,2022,0.007936789
REGION1,BEE2,S02B3,2023,0.007936789
REGION1,BEE2,S02B3,2024,0.007936789
REGION1,BEE2,S02B3,2025,0.007936789
REGION1,BEE2,S02B3,2026,0.007936789
REGION1,BEE2,S02B3,2027,0.007936789
REGION1,BEE2,S02B3,2028,0.007936789
REGION1,BEE2,S02B3,2029,0.007936789
REGION1,BEE2,S02B3,2030,0.007936789
REGION1,BEE2,S02B3,2031,0.007936789
REGION1,BEE2,S02B3,2032,0.007936789
REGION1,BEE2,S02B3,2033,0.007936789
REGION1,BEE2,S02B3,2034,0.007936789
REGION1,BEE2,S02B3,2035,0.007936789
REGION1,BEE2,S02B3,2036,0.007936789
REGION1,BEE2,S02B3,2037,0.007936789
REGION1,BEE2,S02B3,2038,0.007936789
REGION1,BEE2,S02B3,2039,0.007936789
REGION1,BEE2,S02B3,2040,0.007936789
REGION1,BEE2,S02B3,2041,0.007936789
REGION1,BEE2,S02B3,2042,0.007936789
REGION1,BEE2,S02B3,2043,0.007936789
REGION1,BEE2,S02B3,2044,0.007936789
REGION1,BEE2,S02B3,2045,0.007936789
REGION1,BEE2,S02B3,2046,0.007936789
REGION1,BEE2,S02B3,2047,0.007936789
REGION1,BEE2,S02B3,2048,0.007936789
REGION1,BEE2,S02B3,2049,0.007936789
REGION1,BEE2,S02B3,2050,0.007936789
REGION1,BEE2,S02B3,2051,0.007936789
REGION1,BEE2,S02B3,2052,0.007936789
REGION1,BEE2,S02B3,2053,0.007936789
REGION1,BEE2,S02B3,2054,0.007936789
REGION1,BEE2,S02B3,2055,0.007936789
REGION1,BEE2,S02B3,2056,0.007936789
REGION1,BEE2,S02B3,2057,0.007936789
REGION1,BEE2,S02B3,2058,0.007936789
REGION1,BEE2,S02B3,2059,0.007936789
REGION1,BEE2,S02B3,2060,0.007936789
REGION1,BEE2,S03B1,2015,0.083028451
REGION1,BEE2,S03B1,2016,0.083028451
REGION1,BEE2,S03B1,2017,0.083028451
REGION1,BEE2,S03B1,2018,0.083028451
REGION1,BEE2,S03B1,2019,0.083028451
REGION1,BEE2,S03B1,2020,0.083028451
REGION1,BEE2,S03B1,2021,0.083028451
REGION1,BEE2,S03B1,2022,0.083028451
REGION1,BEE2,S03B1,2023,0.083028451
REGION1,BEE2,S03B1,2024,0.083028451
REGION1,BEE2,S03B1,2025,0.083028451
REGION1,BEE2,S03B1,2026,0.083028451
REGION1,BEE2,S03B1,2027,0.083028451
REGION1,BEE2,S03B1,2028,0.083028451
REGION1,BEE2,S03B1,2029,0.083028451
REGION1,BEE2,S03B1,2030,0.083028451
REGION1,BEE2,S03B1,2031,0.083028451
REGION1,BEE2,S03B1,2032,0.083028451
REGION1,BEE2,S03B1,2033,0.083028451
REGION1,BEE2,S03B1,2034,0.083028451
REGION1,BEE2,S03B1,2035,0.083028451
REGION1,BEE2,S03B1,2036,0.083028451
REGION1,BEE2,S03B1,2037,0.083028451
REGION1,BEE2,S03B1,2038,0.083028451
REGION1,BEE2,S03B1,2039,0.083028451
REGION1,BEE2,S03B1,2040,0.083028451
REGION1,BEE2,S03B1,2041,0.083028451
REGION1,BEE2,S03B1,2042,0.083028451
REGION1,BEE2,S03B1,2043,0.083028451
REGION1,BEE2,S03B1,2044,0.083028451
REGION1,BEE2,S03B1,2045,0.083028451
REGION1,BEE2,S03B1,2046,0.083028451
REGION1,BEE2,S03B1,2047,0.083028451
REGION1,BEE2,S03B1,2048,0.083028451
REGION1,BEE2,S03B1,2049,0.083028451
REGION1,BEE2,S03B1,2050,0.083028451
REGION1,BEE2,S03B1,2051,0.083028451
REGION1,BEE2,S03B1,2052,0.083028451
REGION1,BEE2,S03B1,2053,0.083028451
REGION1,BEE2,S03B1,2054,0.083028451
REGION1,BEE2,S03B1,2055,0.083028451
REGION1,BEE2,S03B1,2056,0.083028451
REGION1,BEE2,S03B1,2057,0.083028451
REGION1,BEE2,S03B1,2058,0.083028451
REGION1,BEE2,S03B1,2059,0.083028451
REGION1,BEE2,S03B1,2060,0.083028451
REGION1,BEE2,S03B2,2015,0.336744718
REGION1,BEE2,S03B2,2016,0.336744718
REGION1,BEE2,S03B2,2017,0.336744718
REGION1,BEE2,S03B2,2018,0.336744718
REGION1,BEE2,S03B2,2019,0.336744718
REGION1,BEE2,S03B2,2020,0.336744718
REGION1,BEE2,S03B2,2021,0.336744718
REGION1,BEE2,S03B2,2022,0.336744718
REGION1,BEE2,S03B2,2023,0.336744718
REGION1,BEE2,S03B2,2024,0.336744718
REGION1,BEE2,S03B2,2025,0.336744718
REGION1,BEE2,S03B2,2026,0.336744718
REGION1,BEE2,S03B2,2027,0.336744718
REGION1,BEE2,S03B2,2028,0.336744718
REGION1,BEE2,S03B2,2029,0.336744718
REGION1,BEE2,S03B2,2030,0.336744718
REGION1,BEE2,S03B2,2031,0.336744718
REGION1,BEE2,S03B2,2032,0.336744718
REGION1,BEE2,S03B2,2033,0.336744718
REGION1,BEE2,S03B2,2034,0.336744718
REGION1,BEE2,S03B2,2035,0.336744718
REGION1,BEE2,S03B2,2036,0.336744718
REGION1,BEE2,S03B2,2037,0.336744718
REGION1,BEE2,S03B2,2038,0.336744718
REGION1,BEE2,S03B2,2039,0.336744718
REGION1,BEE2,S03B2,2040,0.336744718
REGION1,BEE2,S03B2,2041,0.336744718
REGION1,BEE2,S03B2,2042,0.336744718
REGION1,BEE2,S03B2,2043,0.336744718
REGION1,BEE2,S03B2,2044,0.336744718
REGION1,BEE2,S03B2,2045,0.336744718
REGION1,BEE2,S03B2,2046,0.336744718
REGION1,BEE2,S03B2,2047,0.336744718
REGION1,BEE2,S03B2,2048,0.336744718
REGION1,BEE2,S03B2,2049,0.336744718
REGION1,BEE2,S03B2,2050,0.336744718
REGION1,BEE2,S03B2,2051,0.336744718
REGION1,BEE2,S03B2,2052,0.336744718
REGION1,BEE2,S03B2,2053,0.336744718
REGION1,BEE2,S03B2,2054,0.336744718
REGION1,BEE2,S03B2,2055,0.336744718
REGION1,BEE2,S03B2,2056,0.336744718
REGION1,BEE2,S03B2,2057,0.336744718
REGION1,BEE2,S03B2,2058,0.336744718
REGION1,BEE2,S03B2,2059,0.336744718
REGION1,BEE2,S03B2,2060,0.336744718
REGION1,BEE2,S03B3,2015,0.059656572
REGION1,BEE2,S03B3,2016,0.059656572
REGION1,BEE2,S03B3,2017,0.059656572
REGION1,BEE2,S03B3,2018,0.059656572
REGION1,BEE2,S03B3,2019,0.059656572
REGION1,BEE2,S03B3,2020,0.059656572
REGION1,BEE2,S03B3,2021,0.059656572
REGION1,BEE2,S03B3,2022,0.059656572
REGION1,BEE2,S03B3,2023,0.059656572
REGION1,BEE2,S03B3,2024,0.059656572
REGION1,BEE2,S03B3,2025,0.059656572
REGION1,BEE2,S03B3,2026,0.059656572
REGION1,BEE2,S03B3,2027,0.059656572
REGION1,BEE2,S03B3,2028,0.059656572
REGION1,BEE2,S03B3,2029,0.059656572
REGION1,BEE2,S03B3,2030,0.059656572
REGION1,BEE2,S03B3,2031,0.059656572
REGION1,BEE2,S03B3,2032,0.059656572
REGION1,BEE2,S03B3,2033,0.059656572
REGION1,BEE2,S03B3,2034,0.059656572
REGION1,BEE2,S03B3,2035,0.059656572
REGION1,BEE2,S03B3,2036,0.059656572
REGION1,BEE2,S03B3,2037,0.059656572
REGION1,BEE2,S03B3,2038,0.059656572
REGION1,BEE2,S03B3,2039,0.059656572
REGION1,BEE2,S03B3,2040,0.059656572
REGION1,BEE2,S03B3,2041,0.059656572
REGION1,BEE2,S03B3,2042,0.059656572
REGION1,BEE2,S03B3,2043,0.059656572
REGION1,BEE2,S03B3,2044,0.059656572
REGION1,BEE2,S03B3,2045,0.059656572
REGION1,BEE2,S03B3,2046,0.059656572
REGION1,BEE2,S03B3,2047,0.059656572
REGION1,BEE2,S03B3,2048,0.059656572
REGION1,BEE2,S03B3,2049,0.059656572
REGION1,BEE2,S03B3,2050,0.059656572
REGION1,BEE2,S03B3,2051,0.059656572
REGION1,BEE2,S03B3,2052,0.059656572
REGION1,BEE2,S03B3,2053,0.059656572
REGION1,BEE2,S03B3,2054,0.059656572
REGION1,BEE2,S03B3,2055,0.059656572
REGION1,BEE2,S03B3,2056,0.059656572
REGION1,BEE2,S03B3,2057,0.059656572
REGION1,BEE2,S03B3,2058,0.059656572
REGION1,BEE2,S03B3,2059,0.059656572
REGION1,BEE2,S03B3,2060,0.059656572
REGION1,BEE2,S04B1,2015,0.022864279
REGION1,BEE2,S04B1,2016,0.022864279
REGION1,BEE2,S04B1,2017,0.022864279
REGION1,BEE2,S04B1,2018,0.022864279
REGION1,BEE2,S04B1,2019,0.022864279
REGION1,BEE2,S04B1,2020,0.022864279
REGION1,BEE2,S04B1,2021,0.022864279
REGION1,BEE2,S04B1,2022,0.022864279
REGION1,BEE2,S04B1,2023,0.022864279
REGION1,BEE2,S04B1,2024,0.022864279
REGION1,BEE2,S04B1,2025,0.022864279
REGION1,BEE2,S04B1,2026,0.022864279
REGION1,BEE2,S04B1,2027,0.022864279
REGION1,BEE2,S04B1,2028,0.022864279
REGION1,BEE2,S04B1,2029,0.022864279
REGION1,BEE2,S04B1,2030,0.022864279
REGION1,BEE2,S04B1,2031,0.022864279
REGION1,BEE2,S04B1,2032,0.022864279
REGION1,BEE2,S04B1,2033,0.022864279
REGION1,BEE2,S04B1,2034,0.022864279
REGION1,BEE2,S04B1,2035,0.022864279
REGION1,BEE2,S04B1,2036,0.022864279
REGION1,BEE2,S04B1,2037,0.022864279
REGION1,BEE2,S04B1,2038,0.022864279
REGION1,BEE2,S04B1,2039,0.022864279
REGION1,BEE2,S04B1,2040,0.022864279
REGION1,BEE2,S04B1,2041,0.022864279
REGION1,BEE2,S04B1,2042,0.022864279
REGION1,BEE2,S04B1,2043,0.022864279
REGION1,BEE2,S04B1,2044,0.022864279
REGION1,BEE2,S04B1,2045,0.022864279
REGION1,BEE2,S04B1,2046,0.022864279
REGION1,BEE2,S04B1,2047,0.022864279
REGION1,BEE2,S04B1,2048,0.022864279
REGION1,BEE2,S04B1,2049,0.022864279
REGION1,BEE2,S04B1,2050,0.022864279
REGION1,BEE2,S04B1,2051,0.022864279
REGION1,BEE2,S04B1,2052,0.022864279
REGION1,BEE2,S04B1,2053,0.022864279
REGION1,BEE2,S04B1,2054,0.022864279
REGION1,BEE2,S04B1,2055,0.022864279
REGION1,BEE2,S04B1,2056,0.022864279
REGION1,BEE2,S04B1,2057,0.022864279
REGION1,BEE2,S04B1,2058,0.022864279
REGION1,BEE2,S04B1,2059,0.022864279
REGION1,BEE2,S04B1,2060,0.022864279
REGION1,BEE2,S04B2,2015,0.079293632
REGION1,BEE2,S04B2,2016,0.079293632
REGION1,BEE2,S04B2,2017,0.079293632
REGION1,BEE2,S04B2,2018,0.079293632
REGION1,BEE2,S04B2,2019,0.079293632
REGION1,BEE2,S04B2,2020,0.079293632
REGION1,BEE2,S04B2,2021,0.079293632
REGION1,BEE2,S04B2,2022,0.079293632
REGION1,BEE2,S04B2,2023,0.079293632
REGION1,BEE2,S04B2,2024,0.079293632
REGION1,BEE2,S04B2,2025,0.079293632
REGION1,BEE2,S04B2,2026,0.079293632
REGION1,BEE2,S04B2,2027,0.079293632
REGION1,BEE2,S04B2,2028,0.079293632
